PARENT_ACCOUNT_ID,ACCOUNT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
122787366,15184141,C,1,12/16/2021,NEW YORK NY
122715858,77546774,C,1,12/03/2021,NEW YORK NY
16168359,123405388,C,1,12/06/2021,NEW YORK NY
16168359,123405388,C,1,12/15/2021,NEW YORK NY
16168359,123405388,C,1,12/16/2021,NEW YORK NY
23302355,79888193,C,1,12/02/2021,NEW YORK NY
23302355,79888193,C,1,12/18/2021,NEW YORK NY
16317219,86271557,C,1,12/17/2021,PHILADELPHIA PA
122752532,127438278,C,1,12/30/2021,PHILADELPHIA PA
16260908,16048564,C,1,12/03/2021,PHILADELPHIA PA
16260908,16048564,C,1,12/09/2021,PHILADELPHIA PA
16260908,16048564,C,1,12/17/2021,PHILADELPHIA PA
16260908,16048564,C,1,12/28/2021,PHILADELPHIA PA
15823477,78719362,C,1,12/30/2021,WASHINGTON DC
16269742,1001623861,C,1,12/15/2021,WASHINGTON DC
16066854,127811672,C,1,12/23/2021,WASHINGTON DC
16283851,15166448,C,1,12/01/2021,WASHINGTON DC
16095537,15121754,C,1,12/01/2021,WASHINGTON DC
122715833,52698407,C,1,12/21/2021,NASHVILLE TN
122715566,1003314924,C,1,12/23/2021,PHILADELPHIA PA
122999018,20452265,C,1,11/30/2021,CHICAGO IL
25341654,127034321,C,1,11/30/2021,CHICAGO IL
122715860,86100107,C,1,11/16/2021,CHICAGO IL
122715860,118745507,C,1,11/03/2021,CHICAGO IL
16149985,83949677,C,1,11/30/2021,CHICAGO IL
16163350,53099335,C,1,11/04/2021,CHICAGO IL
122716014,120425506,C,1,11/06/2021,CHICAGO IL
122716014,120425506,C,1,11/25/2021,CHICAGO IL
122715833,52698407,C,1,11/30/2021,NASHVILLE TN
15834366,123072433,C,1,11/23/2021,NASHVILLE TN
127802947,1001307039,C,1,11/04/2021,NEW ENGLAND
127802947,1001307039,C,1,11/09/2021,NEW ENGLAND
16234451,1001237398,C,1,11/03/2021,NEW ENGLAND
16003889,15050541,C,1,11/02/2021,NEW ENGLAND
122964221,16214440,C,1,11/09/2021,NEW ENGLAND
15915950,124814607,C,1,11/16/2021,NEW ENGLAND
122787366,15184141,C,1,11/30/2021,NEW YORK NY
122715858,77546774,C,1,11/30/2021,NEW YORK NY
16168359,123405388,C,1,11/06/2021,NEW YORK NY
16168359,123405388,C,1,11/12/2021,NEW YORK NY
16168359,123405388,C,1,11/19/2021,NEW YORK NY
16168359,123405388,C,1,11/23/2021,NEW YORK NY
23302355,79888193,C,1,11/19/2021,NEW YORK NY
15881198,15844545,C,1,11/05/2021,NEW YORK NY
15898876,19822924,C,1,11/19/2021,PHILADELPHIA PA
16317219,86271557,C,1,11/05/2021,PHILADELPHIA PA
16317219,86271557,C,1,11/25/2021,PHILADELPHIA PA
16317219,86271557,C,1,11/30/2021,PHILADELPHIA PA
16260908,16048564,C,1,11/18/2021,PHILADELPHIA PA
15823477,78719362,C,1,11/16/2021,WASHINGTON DC
16066854,127811672,C,1,11/16/2021,WASHINGTON DC
16283851,15166448,C,1,11/02/2021,WASHINGTON DC
123098896,123098896,C,1,03/02/2021,CHICAGO IL
122715860,15837960,C,1,03/02/2021,CHICAGO IL
122715860,15837960,C,1,03/10/2021,CHICAGO IL
122715860,15837960,C,1,03/16/2021,CHICAGO IL
122715860,15837960,C,1,03/18/2021,CHICAGO IL
122715860,15837960,C,1,03/26/2021,CHICAGO IL
15891224,122981265,C,1,03/12/2021,NASHVILLE TN
127802947,124033618,C,1,03/09/2021,NEW ENGLAND
127802947,124033618,C,1,03/23/2021,NEW ENGLAND
122964221,16214440,C,1,03/18/2021,NEW ENGLAND
122715858,77546774,C,1,03/06/2021,NEW YORK NY
122715858,77546774,C,1,03/10/2021,NEW YORK NY
122715858,77546774,C,1,03/13/2021,NEW YORK NY
15881198,15844545,C,1,03/06/2021,NEW YORK NY
15881198,15844545,C,1,03/19/2021,NEW YORK NY
16260908,16048564,C,1,03/13/2021,PHILADELPHIA PA
16034244,53089159,C,1,03/24/2021,WASHINGTON DC
16034244,83949683,C,1,03/16/2021,WASHINGTON DC
15823477,78719362,C,1,03/05/2021,WASHINGTON DC
15823477,78719362,C,1,03/17/2021,WASHINGTON DC
15823477,78719362,C,1,03/18/2021,WASHINGTON DC
15823477,78719362,C,1,03/19/2021,WASHINGTON DC
15823477,78719362,C,1,03/20/2021,WASHINGTON DC
16301977,15892854,C,1,03/10/2021,WASHINGTON DC
16066854,127811672,C,1,03/05/2021,WASHINGTON DC
15888579,1001919303,B,1,07/13/2021,CHICAGO IL
122999018,20452265,B,1,07/16/2021,CHICAGO IL
122999018,20452265,B,1,07/31/2021,CHICAGO IL
109708176,122784355,B,1,07/01/2021,CHICAGO IL
123430690,53103236,B,1,07/15/2021,CHICAGO IL
16018640,52837601,B,1,07/09/2021,CHICAGO IL
15922391,128522142,B,1,07/13/2021,CHICAGO IL
15922391,1000505413,B,1,07/24/2021,CHICAGO IL
122999729,124780592,B,1,07/22/2021,CHICAGO IL
123136637,123136637,B,1,07/13/2021,CHICAGO IL
25341654,127034321,B,1,07/20/2021,CHICAGO IL
16266820,53139987,B,1,07/07/2021,CHICAGO IL
16149985,83949677,B,1,07/15/2021,CHICAGO IL
16163350,53099335,B,1,07/20/2021,CHICAGO IL
122716014,118281418,B,1,07/13/2021,CHICAGO IL
122716014,118281418,B,1,07/20/2021,CHICAGO IL
122716014,120425506,B,1,07/01/2021,CHICAGO IL
122716014,120425506,B,1,07/29/2021,CHICAGO IL
122715833,52698407,B,1,07/08/2021,NASHVILLE TN
122715833,52698407,B,1,07/14/2021,NASHVILLE TN
122715833,52698407,B,1,07/20/2021,NASHVILLE TN
16230499,1000963909,B,1,07/24/2021,NASHVILLE TN
109084782,15282273,B,1,07/15/2021,NASHVILLE TN
15781241,53140023,B,1,07/28/2021,NASHVILLE TN
15781241,53140023,B,1,07/30/2021,NASHVILLE TN
16258998,75999631,B,1,07/27/2021,NASHVILLE TN
16023328,16298815,B,1,07/13/2021,NASHVILLE TN
15891224,122981265,B,1,07/01/2021,NASHVILLE TN
15196946,15196946,B,1,07/27/2021,NASHVILLE TN
16278256,16134785,B,1,07/01/2021,NASHVILLE TN
16278256,16134785,B,1,07/07/2021,NASHVILLE TN
16278256,16134785,B,1,07/16/2021,NASHVILLE TN
16278256,16134785,B,1,07/27/2021,NASHVILLE TN
16278256,16134785,B,1,07/29/2021,NASHVILLE TN
122715557,53002540,B,1,07/15/2021,NASHVILLE TN
15834366,123072433,B,1,07/02/2021,NASHVILLE TN
15834366,123072433,B,1,07/08/2021,NASHVILLE TN
15834366,123072433,B,1,07/16/2021,NASHVILLE TN
15834366,123072433,B,1,07/21/2021,NASHVILLE TN
15834366,123072433,B,1,07/30/2021,NASHVILLE TN
16066043,77027526,B,1,07/02/2021,NASHVILLE TN
16066043,77027526,B,1,07/15/2021,NASHVILLE TN
122715568,1001160854,B,1,07/31/2021,NASHVILLE TN
122715730,79977237,B,1,07/16/2021,NASHVILLE TN
15910614,123098761,B,1,07/06/2021,NASHVILLE TN
16279092,85945279,B,1,07/27/2021,NASHVILLE TN
16279092,85945279,B,1,07/30/2021,NASHVILLE TN
15860501,123135151,B,1,07/20/2021,NEW ENGLAND
16066486,119100286,B,1,07/20/2021,NEW ENGLAND
16285884,83633530,B,1,07/16/2021,NEW ENGLAND
16234451,1001237398,B,1,07/09/2021,NEW ENGLAND
16326032,124875713,B,1,07/23/2021,NEW ENGLAND
16021799,118281564,B,1,07/27/2021,NEW ENGLAND
73215525,86109144,B,1,07/03/2021,NEW ENGLAND
122964221,16214440,B,1,07/03/2021,NEW ENGLAND
16290655,123221394,B,1,07/29/2021,NEW ENGLAND
15915950,124814607,B,1,07/27/2021,NEW ENGLAND
16152828,16056323,B,1,07/17/2021,NEW ENGLAND
122716168,86505267,B,1,07/14/2021,NEW ENGLAND
122716168,86505267,B,1,07/22/2021,NEW ENGLAND
122787366,15184141,B,1,07/07/2021,NEW YORK NY
122787366,15184141,B,1,07/08/2021,NEW YORK NY
16168359,123405388,B,1,07/08/2021,NEW YORK NY
16168359,123405388,B,1,07/28/2021,NEW YORK NY
123042442,84118558,B,1,07/02/2021,NEW YORK NY
123042442,84118558,B,1,07/15/2021,NEW YORK NY
23302355,79888193,B,1,07/08/2021,NEW YORK NY
23302355,79888193,B,1,07/09/2021,NEW YORK NY
23302355,79888193,B,1,07/17/2021,NEW YORK NY
23302355,79888193,B,1,07/28/2021,NEW YORK NY
15881198,15844545,B,1,07/13/2021,NEW YORK NY
15974113,78718067,B,1,07/09/2021,PHILADELPHIA PA
15974113,78718067,B,1,07/23/2021,PHILADELPHIA PA
16198989,15226938,B,1,07/09/2021,PHILADELPHIA PA
122715565,128530116,B,1,07/30/2021,PHILADELPHIA PA
122752531,16270649,B,1,07/22/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/06/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/15/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/21/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/27/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/29/2021,PHILADELPHIA PA
16317219,86271557,B,1,07/30/2021,PHILADELPHIA PA
16317219,125497944,B,1,07/09/2021,PHILADELPHIA PA
16317219,125497944,B,1,07/28/2021,PHILADELPHIA PA
122715872,19854061,B,1,07/01/2021,PHILADELPHIA PA
16200500,116901888,B,1,07/20/2021,PHILADELPHIA PA
15977501,123433669,B,1,07/17/2021,PHILADELPHIA PA
16260908,16048564,B,1,07/03/2021,PHILADELPHIA PA
16260908,16048564,B,1,07/08/2021,PHILADELPHIA PA
16260908,16048564,B,1,07/15/2021,PHILADELPHIA PA
123058561,121622434,B,1,07/21/2021,WASHINGTON DC
16034244,53089159,B,1,07/02/2021,WASHINGTON DC
16034244,83949683,B,1,07/16/2021,WASHINGTON DC
16034244,117170514,B,1,07/20/2021,WASHINGTON DC
15949780,123435867,B,1,07/13/2021,WASHINGTON DC
22085876,127754202,B,1,07/01/2021,WASHINGTON DC
22085876,127754202,B,1,07/09/2021,WASHINGTON DC
122786873,124850351,B,1,07/28/2021,WASHINGTON DC
15823477,78719362,B,1,07/10/2021,WASHINGTON DC
15823477,78719362,B,1,07/14/2021,WASHINGTON DC
15823477,78719362,B,1,07/23/2021,WASHINGTON DC
15823477,78719362,B,1,07/29/2021,WASHINGTON DC
15823477,78719362,B,1,07/30/2021,WASHINGTON DC
16283851,15166448,B,1,07/08/2021,WASHINGTON DC
16283851,15166448,B,1,07/15/2021,WASHINGTON DC
16283851,15166448,B,1,07/16/2021,WASHINGTON DC
16283851,15166448,B,1,07/29/2021,WASHINGTON DC
16095537,15121754,B,1,07/22/2021,WASHINGTON DC
16095537,15121754,B,1,07/31/2021,WASHINGTON DC
122715860,15837960,C,1,04/01/2021,CHICAGO IL
122715860,15837960,C,1,04/07/2021,CHICAGO IL
122715860,15837960,C,1,04/30/2021,CHICAGO IL
16163350,53099335,C,1,04/06/2021,CHICAGO IL
127802947,124033618,C,1,04/07/2021,NEW ENGLAND
127802947,124033618,C,1,04/08/2021,NEW ENGLAND
15915950,124814607,C,1,04/09/2021,NEW ENGLAND
122715858,77546774,C,1,04/22/2021,NEW YORK NY
122715858,77546774,C,1,04/27/2021,NEW YORK NY
122715858,77546774,C,1,04/29/2021,NEW YORK NY
23302355,79888193,C,1,04/14/2021,NEW YORK NY
23302355,79888193,C,1,04/22/2021,NEW YORK NY
23302355,79888193,C,1,04/24/2021,NEW YORK NY
16317219,86271557,C,1,04/10/2021,PHILADELPHIA PA
16260908,16048564,C,1,04/15/2021,PHILADELPHIA PA
16034244,53089159,C,1,04/14/2021,WASHINGTON DC
16066854,127811672,C,1,04/28/2021,WASHINGTON DC
122715860,15837960,C,1,07/28/2021,CHICAGO IL
122715860,15837960,C,1,07/29/2021,CHICAGO IL
122715860,15837960,C,1,07/30/2021,CHICAGO IL
16163350,53099335,C,1,07/02/2021,CHICAGO IL
16163350,53099335,C,1,07/30/2021,CHICAGO IL
122715833,52698407,C,1,07/22/2021,NASHVILLE TN
16258998,75999631,C,1,07/13/2021,NASHVILLE TN
15891224,122981265,C,1,07/31/2021,NASHVILLE TN
15834366,123072433,C,1,07/06/2021,NASHVILLE TN
15834366,123072433,C,1,07/17/2021,NASHVILLE TN
15834366,123072433,C,1,07/22/2021,NASHVILLE TN
15834366,123072433,C,1,07/29/2021,NASHVILLE TN
15915950,124814607,C,1,07/01/2021,NEW ENGLAND
15915950,124814607,C,1,07/08/2021,NEW ENGLAND
15915950,124814607,C,1,07/21/2021,NEW ENGLAND
122715858,77546774,C,1,07/07/2021,NEW YORK NY
16168359,123405388,C,1,07/06/2021,NEW YORK NY
123042442,84118558,C,1,07/27/2021,NEW YORK NY
23302355,79888193,C,1,07/01/2021,NEW YORK NY
23302355,79888193,C,1,07/10/2021,NEW YORK NY
23302355,79888193,C,1,07/15/2021,NEW YORK NY
23302355,79888193,C,1,07/24/2021,NEW YORK NY
23302355,79888193,C,1,07/29/2021,NEW YORK NY
15881198,15844545,C,1,07/06/2021,NEW YORK NY
15881198,15844545,C,1,07/14/2021,NEW YORK NY
16317219,86271557,C,1,07/02/2021,PHILADELPHIA PA
16034244,53089159,C,1,07/20/2021,WASHINGTON DC
16034244,53089159,C,1,07/23/2021,WASHINGTON DC
16034244,53089159,C,1,07/24/2021,WASHINGTON DC
15823477,78719362,C,1,07/20/2021,WASHINGTON DC
15823477,78719362,C,1,07/24/2021,WASHINGTON DC
16269742,1001623861,C,1,07/16/2021,WASHINGTON DC
16066854,127811672,C,1,07/15/2021,WASHINGTON DC
16230499,16201952,A,1,06/03/2021,NASHVILLE TN
16230499,16201952,A,1,06/29/2021,NASHVILLE TN
15994579,16007922,A,1,12/21/2021,NEW ENGLAND
122715860,15837960,C,1,01/29/2021,CHICAGO IL
15891224,122981265,C,1,01/06/2021,NASHVILLE TN
15891224,122981265,C,1,01/21/2021,NASHVILLE TN
15834366,123072433,C,1,01/31/2021,NASHVILLE TN
127802947,124033618,C,1,01/08/2021,NEW ENGLAND
127802947,124033618,C,1,01/25/2021,NEW ENGLAND
122716168,86505267,C,1,01/15/2021,NEW ENGLAND
122787366,15184141,C,1,01/13/2021,NEW YORK NY
122787366,15184141,C,1,01/22/2021,NEW YORK NY
16168359,123405388,C,1,01/02/2021,NEW YORK NY
16168359,123405388,C,1,01/06/2021,NEW YORK NY
16168359,123405388,C,1,01/25/2021,NEW YORK NY
23302355,79888193,C,1,01/22/2021,NEW YORK NY
16040414,52824647,C,1,01/02/2021,PHILADELPHIA PA
16317219,86271557,C,1,01/10/2021,PHILADELPHIA PA
16034244,53089159,C,1,01/07/2021,WASHINGTON DC
15823477,78719362,C,1,01/13/2021,WASHINGTON DC
15823477,78719362,C,1,01/23/2021,WASHINGTON DC
16301977,15892854,C,1,01/25/2021,WASHINGTON DC
16066854,127811672,C,1,01/02/2021,WASHINGTON DC
127802947,124033618,C,1,02/03/2021,NEW ENGLAND
127802947,124033618,C,1,02/05/2021,NEW ENGLAND
127802947,124033618,C,1,02/09/2021,NEW ENGLAND
127802947,124033618,C,1,02/18/2021,NEW ENGLAND
16234451,53180519,C,1,02/20/2021,NEW ENGLAND
15915950,124814607,C,1,02/13/2021,NEW ENGLAND
15915950,124814607,C,1,02/20/2021,NEW ENGLAND
122716168,86505267,C,1,02/12/2021,NEW ENGLAND
122787366,15184141,C,1,02/11/2021,NEW YORK NY
122787366,15184141,C,1,02/18/2021,NEW YORK NY
16168359,123405388,C,1,02/16/2021,NEW YORK NY
16168359,123405388,C,1,02/24/2021,NEW YORK NY
23302355,79888193,C,1,02/14/2021,NEW YORK NY
16317219,86271557,C,1,02/11/2021,PHILADELPHIA PA
16034244,53089159,C,1,02/26/2021,WASHINGTON DC
15823477,78719362,C,1,02/03/2021,WASHINGTON DC
15823477,78719362,C,1,02/04/2021,WASHINGTON DC
16230499,1000963909,C,1,02/24/2021,NASHVILLE TN
15888579,123526405,B,1,09/30/2021,CHICAGO IL
122999018,15091001,B,1,09/25/2021,CHICAGO IL
122999018,20452265,B,1,09/23/2021,CHICAGO IL
16179509,128690576,B,1,09/23/2021,CHICAGO IL
16325757,129164159,B,1,09/17/2021,CHICAGO IL
16325757,129164159,B,1,09/30/2021,CHICAGO IL
123098896,123098896,B,1,09/14/2021,CHICAGO IL
123098896,123098896,B,1,09/29/2021,CHICAGO IL
123430690,53103236,B,1,09/13/2021,CHICAGO IL
123430690,53103236,B,1,09/14/2021,CHICAGO IL
16037168,123153527,B,1,09/28/2021,CHICAGO IL
16037168,123153527,B,1,09/30/2021,CHICAGO IL
15876667,15051010,B,1,09/08/2021,CHICAGO IL
16018640,52837601,B,1,09/11/2021,CHICAGO IL
16018640,52837601,B,1,09/16/2021,CHICAGO IL
15922391,128522142,B,1,09/06/2021,CHICAGO IL
15922391,1000505413,B,1,09/06/2021,CHICAGO IL
15922391,1000505413,B,1,09/20/2021,CHICAGO IL
122999729,124780592,B,1,09/21/2021,CHICAGO IL
122999729,124780592,B,1,09/28/2021,CHICAGO IL
123272942,84647128,B,1,09/10/2021,CHICAGO IL
25341654,127034321,B,1,09/02/2021,CHICAGO IL
25341654,127034321,B,1,09/03/2021,CHICAGO IL
25341654,127034321,B,1,09/17/2021,CHICAGO IL
122715860,15861645,B,1,09/02/2021,CHICAGO IL
16266820,53139987,B,1,09/08/2021,CHICAGO IL
16149985,83949677,B,1,09/02/2021,CHICAGO IL
16149985,83949677,B,1,09/22/2021,CHICAGO IL
16180496,123147634,B,1,09/09/2021,CHICAGO IL
16163350,53099335,B,1,09/02/2021,CHICAGO IL
16163350,53099335,B,1,09/17/2021,CHICAGO IL
16163350,53099335,B,1,09/24/2021,CHICAGO IL
16152828,72940511,B,1,09/03/2021,CHICAGO IL
122715833,52698407,B,1,09/01/2021,NASHVILLE TN
122715833,52698407,B,1,09/08/2021,NASHVILLE TN
122715833,52698407,B,1,09/16/2021,NASHVILLE TN
122715833,52698407,B,1,09/17/2021,NASHVILLE TN
122715833,52698407,B,1,09/22/2021,NASHVILLE TN
16293820,86758900,B,1,09/03/2021,NASHVILLE TN
16293820,123430221,B,1,09/17/2021,NASHVILLE TN
16231372,1001057811,B,1,09/17/2021,NASHVILLE TN
16258998,75999631,B,1,09/09/2021,NASHVILLE TN
16133649,123224268,B,1,09/01/2021,NASHVILLE TN
16133649,123224268,B,1,09/24/2021,NASHVILLE TN
15891224,16139496,B,1,09/18/2021,NASHVILLE TN
16278256,16134785,B,1,09/30/2021,NASHVILLE TN
129118369,20441707,B,1,09/14/2021,NASHVILLE TN
15834366,123072433,B,1,09/04/2021,NASHVILLE TN
15834366,123072433,B,1,09/16/2021,NASHVILLE TN
15834366,123072433,B,1,09/18/2021,NASHVILLE TN
15834366,123072433,B,1,09/23/2021,NASHVILLE TN
15834366,123072433,B,1,09/29/2021,NASHVILLE TN
16066043,77027526,B,1,09/20/2021,NASHVILLE TN
16066043,77027526,B,1,09/27/2021,NASHVILLE TN
16066043,77027526,B,1,09/30/2021,NASHVILLE TN
122715730,79977237,B,1,09/03/2021,NASHVILLE TN
122715730,79977237,B,1,09/11/2021,NASHVILLE TN
122715730,79977237,B,1,09/29/2021,NASHVILLE TN
16152828,15802544,B,1,09/14/2021,NASHVILLE TN
16279092,85945279,B,1,09/17/2021,NASHVILLE TN
16279092,85945279,B,1,09/28/2021,NASHVILLE TN
15860501,123135151,B,1,09/15/2021,NEW ENGLAND
1001272979,124516343,B,1,09/10/2021,NEW ENGLAND
127802947,1001307039,B,1,09/13/2021,NEW ENGLAND
16285884,83633530,B,1,09/03/2021,NEW ENGLAND
16285884,1003425298,B,1,09/03/2021,NEW ENGLAND
16304985,16304985,B,1,09/28/2021,NEW ENGLAND
16234451,1001237398,B,1,09/22/2021,NEW ENGLAND
16328446,118845316,B,1,09/30/2021,NEW ENGLAND
16280982,15151490,B,1,09/03/2021,NEW ENGLAND
16326032,124875713,B,1,09/22/2021,NEW ENGLAND
16326032,124875713,B,1,09/29/2021,NEW ENGLAND
16003889,15050541,B,1,09/22/2021,NEW ENGLAND
16003889,15050541,B,1,09/29/2021,NEW ENGLAND
16021799,118281564,B,1,09/22/2021,NEW ENGLAND
16152828,116938192,B,1,09/14/2021,NEW ENGLAND
122716168,86505267,B,1,09/18/2021,NEW ENGLAND
122787366,15184141,B,1,09/03/2021,NEW YORK NY
122787366,15184141,B,1,09/18/2021,NEW YORK NY
122787366,15184141,B,1,09/21/2021,NEW YORK NY
122787366,15184141,B,1,09/22/2021,NEW YORK NY
122787366,15184141,B,1,09/24/2021,NEW YORK NY
122787366,15184141,B,1,09/29/2021,NEW YORK NY
122787366,15184141,B,1,09/30/2021,NEW YORK NY
122715858,77546774,B,1,09/18/2021,NEW YORK NY
122715858,77546774,B,1,09/21/2021,NEW YORK NY
123042442,84118558,B,1,09/21/2021,NEW YORK NY
123042442,128597610,B,1,09/06/2021,NEW YORK NY
123042442,128597610,B,1,09/20/2021,NEW YORK NY
23302355,79888193,B,1,09/08/2021,NEW YORK NY
23302355,79888193,B,1,09/09/2021,NEW YORK NY
23302355,79888193,B,1,09/14/2021,NEW YORK NY
23302355,79888193,B,1,09/24/2021,NEW YORK NY
23302355,79888193,B,1,09/25/2021,NEW YORK NY
15881198,15844545,B,1,09/17/2021,NEW YORK NY
15974113,78718067,B,1,09/08/2021,PHILADELPHIA PA
15974113,78718067,B,1,09/11/2021,PHILADELPHIA PA
28012702,15106993,B,1,09/25/2021,PHILADELPHIA PA
129314983,129314983,B,1,09/29/2021,PHILADELPHIA PA
122752531,16270649,B,1,09/02/2021,PHILADELPHIA PA
16040414,52824647,B,1,09/09/2021,PHILADELPHIA PA
16040414,52824647,B,1,09/21/2021,PHILADELPHIA PA
15898876,16293441,B,1,09/15/2021,PHILADELPHIA PA
16324334,53132893,B,1,09/21/2021,PHILADELPHIA PA
15790303,15068622,B,1,09/14/2021,PHILADELPHIA PA
16317219,86271557,B,1,09/04/2021,PHILADELPHIA PA
16317219,86271557,B,1,09/17/2021,PHILADELPHIA PA
16317219,86271557,B,1,09/23/2021,PHILADELPHIA PA
16317219,86271557,B,1,09/29/2021,PHILADELPHIA PA
16317219,125497944,B,1,09/01/2021,PHILADELPHIA PA
122752532,127438278,B,1,09/28/2021,PHILADELPHIA PA
122715872,19854061,B,1,09/14/2021,PHILADELPHIA PA
122715872,19854061,B,1,09/22/2021,PHILADELPHIA PA
122715566,1003314924,B,1,09/08/2021,PHILADELPHIA PA
16260908,16048564,B,1,09/02/2021,PHILADELPHIA PA
16260908,16048564,B,1,09/25/2021,PHILADELPHIA PA
16260908,16048564,B,1,09/28/2021,PHILADELPHIA PA
16034244,83949683,B,1,09/10/2021,WASHINGTON DC
22085876,127754202,B,1,09/21/2021,WASHINGTON DC
22085876,127754202,B,1,09/25/2021,WASHINGTON DC
20400623,73214607,B,1,09/23/2021,WASHINGTON DC
15836051,72798898,B,1,09/03/2021,WASHINGTON DC
122786873,124850351,B,1,09/15/2021,WASHINGTON DC
122786873,124850351,B,1,09/29/2021,WASHINGTON DC
15792372,1000634445,B,1,09/08/2021,WASHINGTON DC
15823477,78719362,B,1,09/09/2021,WASHINGTON DC
16301977,15892854,B,1,09/28/2021,WASHINGTON DC
16269742,1001623861,B,1,09/15/2021,WASHINGTON DC
16066854,127811672,B,1,09/09/2021,WASHINGTON DC
16152828,15941446,B,1,09/01/2021,WASHINGTON DC
16283851,15166448,B,1,09/17/2021,WASHINGTON DC
16095537,15121754,B,1,09/14/2021,WASHINGTON DC
128961772,20449857,B,1,08/13/2021,CHICAGO IL
128961772,20449857,B,1,08/27/2021,CHICAGO IL
15888579,123526405,B,1,08/04/2021,CHICAGO IL
15888579,1001919303,B,1,08/17/2021,CHICAGO IL
122999018,1002152178,B,1,08/26/2021,CHICAGO IL
122999018,20452265,B,1,08/14/2021,CHICAGO IL
123098896,123098896,B,1,08/05/2021,CHICAGO IL
123430690,53103236,B,1,08/03/2021,CHICAGO IL
16037168,123153527,B,1,08/31/2021,CHICAGO IL
15876667,15051010,B,1,08/11/2021,CHICAGO IL
123272942,84647128,B,1,08/10/2021,CHICAGO IL
25341654,127034321,B,1,08/03/2021,CHICAGO IL
25341654,127034321,B,1,08/20/2021,CHICAGO IL
16266820,53139987,B,1,08/03/2021,CHICAGO IL
16266820,53139987,B,1,08/23/2021,CHICAGO IL
16149985,83949677,B,1,08/24/2021,CHICAGO IL
16163350,53099335,B,1,08/13/2021,CHICAGO IL
122716014,118281418,B,1,08/17/2021,CHICAGO IL
122716014,120425506,B,1,08/02/2021,CHICAGO IL
122715833,52698407,B,1,08/14/2021,NASHVILLE TN
16293820,86758900,B,1,08/04/2021,NASHVILLE TN
16230499,1000963909,B,1,08/06/2021,NASHVILLE TN
16230499,1000963909,B,1,08/14/2021,NASHVILLE TN
109084782,15282273,B,1,08/10/2021,NASHVILLE TN
16258998,75999631,B,1,08/06/2021,NASHVILLE TN
16258998,75999631,B,1,08/24/2021,NASHVILLE TN
16023328,16298815,B,1,08/11/2021,NASHVILLE TN
15196946,15196946,B,1,08/31/2021,NASHVILLE TN
16278256,16134785,B,1,08/31/2021,NASHVILLE TN
15834366,123072433,B,1,08/05/2021,NASHVILLE TN
15834366,123072433,B,1,08/14/2021,NASHVILLE TN
15834366,123072433,B,1,08/17/2021,NASHVILLE TN
15834366,123072433,B,1,08/20/2021,NASHVILLE TN
15834366,123072433,B,1,08/25/2021,NASHVILLE TN
15834366,123072433,B,1,08/27/2021,NASHVILLE TN
1002658955,15206174,B,1,08/26/2021,NASHVILLE TN
16066043,77027526,B,1,08/03/2021,NASHVILLE TN
16066043,77027526,B,1,08/23/2021,NASHVILLE TN
16066043,77027526,B,1,08/26/2021,NASHVILLE TN
122715568,1001160854,B,1,08/03/2021,NASHVILLE TN
122715730,79977237,B,1,08/07/2021,NASHVILLE TN
122715730,79977237,B,1,08/26/2021,NASHVILLE TN
16152828,16249627,B,1,08/27/2021,NASHVILLE TN
15910614,123098761,B,1,08/05/2021,NASHVILLE TN
15910614,123098761,B,1,08/28/2021,NASHVILLE TN
16279092,85945279,B,1,08/20/2021,NASHVILLE TN
16279092,85945279,B,1,08/31/2021,NASHVILLE TN
16092174,16242232,B,1,08/24/2021,NEW ENGLAND
16285884,83633530,B,1,08/10/2021,NEW ENGLAND
16285884,83633530,B,1,08/17/2021,NEW ENGLAND
16304985,16304985,B,1,08/06/2021,NEW ENGLAND
16304985,16304985,B,1,08/17/2021,NEW ENGLAND
15974812,84349996,B,1,08/12/2021,NEW ENGLAND
16280982,15151490,B,1,08/07/2021,NEW ENGLAND
16003889,15050541,B,1,08/31/2021,NEW ENGLAND
16021799,118281564,B,1,08/26/2021,NEW ENGLAND
122964221,16214440,B,1,08/24/2021,NEW ENGLAND
16152828,1001616112,B,1,08/18/2021,NEW ENGLAND
122716168,86505267,B,1,08/20/2021,NEW ENGLAND
122787366,15184141,B,1,08/17/2021,NEW YORK NY
122787366,15184141,B,1,08/18/2021,NEW YORK NY
122787366,15184141,B,1,08/19/2021,NEW YORK NY
16168359,123405388,B,1,08/03/2021,NEW YORK NY
16168359,123405388,B,1,08/04/2021,NEW YORK NY
16168359,123405388,B,1,08/05/2021,NEW YORK NY
16168359,123405388,B,1,08/12/2021,NEW YORK NY
16168359,123405388,B,1,08/13/2021,NEW YORK NY
16168359,123405388,B,1,08/23/2021,NEW YORK NY
123042442,84118558,B,1,08/23/2021,NEW YORK NY
23302355,79888193,B,1,08/11/2021,NEW YORK NY
23302355,79888193,B,1,08/21/2021,NEW YORK NY
23302355,79888193,B,1,08/27/2021,NEW YORK NY
15881198,15844545,B,1,08/04/2021,NEW YORK NY
